조회년도,조사월,조사일,조사회차,시군구명,병해충명,조회값
2024,6,1,1,화순군,벼줄기굴파리(발생추정면적),0.0
2024,6,1,1,화순군,벼줄기굴파리(감수율),0.0
2024,6,1,1,화순군,벼줄기굴파리(피해율),0.0
2024,6,1,1,화순군,벼줄기굴파리(발생면적율),0.0
2024,6,1,1,화순군,애멸구(발생추정면적),0.0
2024,6,1,1,화순군,애멸구(감수율),0.0
2024,6,1,1,화순군,애멸구(피해율),0.0
2024,6,1,1,화순군,애멸구(발생면적율),0.0
2024,6,1,1,화순군,끝동매미충(발생추정면적),0.0
2024,6,1,1,화순군,끝동매미충(감수율),0.0
2024,6,1,1,화순군,끝동매미충(피해율),0.0
2024,6,1,1,화순군,끝동매미충(발생면적율),0.0
2024,6,1,1,화순군,벼멸구(발생추정면적),0.0
2024,6,1,1,화순군,벼멸구(감수율),0.0
2024,6,1,1,화순군,벼멸구(피해율),0.0
2024,6,1,1,화순군,벼멸구(발생면적율),0.0
2024,6,1,1,화순군,흰등멸구(발생추정면적),0.0
2024,6,1,1,화순군,흰등멸구(감수율),0.0
2024,6,1,1,화순군,흰등멸구(피해율),0.0
2024,6,1,1,화순군,흰등멸구(발생면적율),0.0
2024,6,1,1,화순군,벼물바구미(발생추정면적),0.0
2024,6,1,1,화순군,벼물바구미(감수율),0.0
2024,6,1,1,화순군,벼물바구미(피해율),0.0
2024,6,1,1,화순군,벼물바구미(발생면적율),0.0
2024,6,1,1,화순군,혹명나방(발생추정면적),0.0
2024,6,1,1,화순군,혹명나방(감수율),0.0
2024,6,1,1,화순군,혹명나방(피해율),0.0
2024,6,1,1,화순군,혹명나방(발생면적율),0.0
2024,6,1,1,화순군,멸강나방(발생추정면적),0.0
2024,6,1,1,화순군,멸강나방(감수율),0.0
2024,6,1,1,화순군,멸강나방(피해율),0.0
2024,6,1,1,화순군,멸강나방(발생면적율),0.0
2024,6,1,1,화순군,먹노린재(발생추정면적),0.0
2024,6,1,1,화순군,먹노린재(감수율),0.0
2024,6,1,1,화순군,먹노린재(피해율),0.0
2024,6,1,1,화순군,먹노린재(발생면적율),0.0
2024,6,1,1,화순군,이화명나방1화기(발생면적),0.0
2024,6,1,1,화순군,이화명나방1화기(감수율),0.0
2024,6,1,1,화순군,이화명나방1화기(피해율),0.0
2024,6,1,1,화순군,이화명나방1화기(발생면적률),0.0
2024,6,1,1,화순군,이화명나방2화기(발생면적),0.0
2024,6,1,1,화순군,이화명나방2화기(감수율),0.0
2024,6,1,1,화순군,이화명나방2화기(피해율),0.0
2024,6,1,1,화순군,이화명나방2화기(발생면적률),0.0
2024,6,16,2,강진군,잎도열병(발생추정면적),0.0
2024,6,16,2,강진군,잎도열병(감수율),0.0
2024,6,16,2,강진군,잎도열병(피해율),0.0
2024,6,16,2,강진군,잎도열병(발생면적율),0.0
2024,6,16,2,강진군,이삭도열병(발생추정면적),0.0
2024,6,16,2,강진군,이삭도열병(감수율),0.0
2024,6,16,2,강진군,이삭도열병(피해율),0.0
2024,6,16,2,강진군,이삭도열병(발생면적율),0.0
2024,6,16,2,강진군,잎집무늬마름병(발생추정면적),0.0
2024,6,16,2,강진군,잎집무늬마름병(감수율),0.0
2024,6,16,2,강진군,잎집무늬마름병(피해율),0.0
2024,6,16,2,강진군,잎집무늬마름병(발생면적율),0.0
2024,6,16,2,강진군,흰잎마름병(발생추정면적),0.0
2024,6,16,2,강진군,흰잎마름병(감수율),0.0
2024,6,16,2,강진군,흰잎마름병(피해율),0.0
2024,6,16,2,강진군,흰잎마름병(발생면적율),0.0
2024,6,16,2,강진군,세균벼알마름병(발생추정면적),0.0
2024,6,16,2,강진군,세균벼알마름병(감수율),0.0
2024,6,16,2,강진군,세균벼알마름병(피해율),0.0
2024,6,16,2,강진군,세균벼알마름병(발생면적율),0.0
2024,6,16,2,강진군,줄무늬잎마름병(발생면적),0.0
2024,6,16,2,강진군,줄무늬잎마름병(감수율),0.0
2024,6,16,2,강진군,줄무늬잎마름병(피해율),0.0
2024,6,16,2,강진군,줄무늬잎마름병(발생면적률),0.0
2024,6,16,2,강진군,벼검은줄오갈병(발생면적),0.0
2024,6,16,2,강진군,벼검은줄오갈병(감수율),0.0
2024,6,16,2,강진군,벼검은줄오갈병(피해율),0.0
2024,6,16,2,강진군,벼검은줄오갈병(발생면적률),0.0
2024,6,16,2,강진군,오갈병(발생면적),0.0
2024,6,16,2,강진군,오갈병(감수율),0.0
2024,6,16,2,강진군,오갈병(피해율),0.0
2024,6,16,2,강진군,오갈병(발생면적률),0.0
2024,6,16,2,강진군,이삭누룩병(발생추정면적),0.0
2024,6,16,2,강진군,이삭누룩병(감수율),0.0
2024,6,16,2,강진군,이삭누룩병(피해율),0.0
2024,6,16,2,강진군,이삭누룩병(발생면적율),0.0
2024,6,16,2,강진군,깨씨무늬병(발생추정면적),0.0
2024,6,16,2,강진군,깨씨무늬병(감수율),0.0
2024,6,16,2,강진군,깨씨무늬병(피해율),0.0
2024,6,16,2,강진군,깨씨무늬병(발생면적율),0.0
2024,6,16,2,강진군,벼잎벌레(발생추정면적),0.0
2024,6,16,2,강진군,벼잎벌레(감수율),0.0
2024,6,16,2,강진군,벼잎벌레(피해율),0.0
2024,6,16,2,강진군,벼잎벌레(발생면적율),0.0
2024,6,16,2,강진군,벼애잎굴파리(발생추정면적),0.0
2024,6,16,2,강진군,벼애잎굴파리(감수율),0.0
2024,6,16,2,강진군,벼애잎굴파리(피해율),0.0
2024,6,16,2,강진군,벼애잎굴파리(발생면적율),0.0
2024,6,16,2,강진군,벼줄기굴파리(발생추정면적),0.0
2024,6,16,2,강진군,벼줄기굴파리(감수율),0.0
2024,6,16,2,강진군,벼줄기굴파리(피해율),0.0
2024,6,16,2,강진군,벼줄기굴파리(발생면적율),0.0
2024,6,16,2,강진군,애멸구(발생추정면적),0.0
2024,6,16,2,강진군,애멸구(감수율),0.0
2024,6,16,2,강진군,애멸구(피해율),0.0
2024,6,16,2,강진군,애멸구(발생면적율),0.0
2024,6,16,2,강진군,끝동매미충(발생추정면적),0.0
2024,6,16,2,강진군,끝동매미충(감수율),0.0
2024,6,16,2,강진군,끝동매미충(피해율),0.0
2024,6,16,2,강진군,끝동매미충(발생면적율),0.0
2024,6,16,2,강진군,벼멸구(발생추정면적),0.0
2024,6,16,2,강진군,벼멸구(감수율),0.0
2024,6,16,2,강진군,벼멸구(피해율),0.0
2024,6,16,2,강진군,벼멸구(발생면적율),0.0
2024,6,16,2,강진군,흰등멸구(발생추정면적),0.0
2024,6,16,2,강진군,흰등멸구(감수율),0.0
2024,6,16,2,강진군,흰등멸구(피해율),0.0
2024,6,16,2,강진군,흰등멸구(발생면적율),0.0
2024,6,16,2,강진군,벼물바구미(발생추정면적),0.0
2024,6,16,2,강진군,벼물바구미(감수율),0.0
2024,6,16,2,강진군,벼물바구미(피해율),0.0
2024,6,16,2,강진군,벼물바구미(발생면적율),0.0
2024,6,16,2,강진군,혹명나방(발생추정면적),0.0
2024,6,16,2,강진군,혹명나방(감수율),0.0
2024,6,16,2,강진군,혹명나방(피해율),0.0
2024,6,16,2,강진군,혹명나방(발생면적율),0.0
2024,6,16,2,강진군,멸강나방(발생추정면적),0.0
2024,6,16,2,강진군,멸강나방(감수율),0.0
2024,6,16,2,강진군,멸강나방(피해율),0.0
2024,6,16,2,강진군,멸강나방(발생면적율),0.0
2024,6,16,2,강진군,먹노린재(발생추정면적),0.0
2024,6,16,2,강진군,먹노린재(감수율),0.0
2024,6,16,2,강진군,먹노린재(피해율),0.0
2024,6,16,2,강진군,먹노린재(발생면적율),0.0
2024,6,16,2,강진군,이화명나방1화기(발생면적),0.0
2024,6,16,2,강진군,이화명나방1화기(감수율),0.0
2024,6,16,2,강진군,이화명나방1화기(피해율),0.0
2024,6,16,2,강진군,이화명나방1화기(발생면적률),0.0
2024,6,16,2,강진군,이화명나방2화기(발생면적),0.0
2024,6,16,2,강진군,이화명나방2화기(감수율),0.0
2024,6,16,2,강진군,이화명나방2화기(피해율),0.0
2024,6,16,2,강진군,이화명나방2화기(발생면적률),0.0
2024,6,16,2,고흥군,잎도열병(발생추정면적),0.0
2024,6,16,2,고흥군,잎도열병(감수율),0.0
2024,6,16,2,고흥군,잎도열병(피해율),0.0
2024,6,16,2,고흥군,잎도열병(발생면적율),0.0
2024,6,16,2,고흥군,이삭도열병(발생추정면적),0.0
2024,6,16,2,고흥군,이삭도열병(감수율),0.0
2024,6,16,2,고흥군,이삭도열병(피해율),0.0
2024,6,16,2,고흥군,이삭도열병(발생면적율),0.0
2024,6,16,2,고흥군,잎집무늬마름병(발생추정면적),0.0
2024,6,16,2,고흥군,잎집무늬마름병(감수율),0.0
2024,6,16,2,고흥군,잎집무늬마름병(피해율),0.0
2024,6,16,2,고흥군,잎집무늬마름병(발생면적율),0.0
2024,6,16,2,고흥군,흰잎마름병(발생추정면적),0.0
2024,6,16,2,고흥군,흰잎마름병(감수율),0.0
2024,6,16,2,고흥군,흰잎마름병(피해율),0.0
2024,6,16,2,고흥군,흰잎마름병(발생면적율),0.0
2024,6,16,2,고흥군,세균벼알마름병(발생추정면적),0.0
2024,6,16,2,고흥군,세균벼알마름병(감수율),0.0
2024,6,16,2,고흥군,세균벼알마름병(피해율),0.0
2024,6,16,2,고흥군,세균벼알마름병(발생면적율),0.0
2024,6,16,2,고흥군,줄무늬잎마름병(발생면적),0.0
2024,6,16,2,고흥군,줄무늬잎마름병(감수율),0.0
2024,6,16,2,고흥군,줄무늬잎마름병(피해율),0.0
2024,6,16,2,고흥군,줄무늬잎마름병(발생면적률),0.0
2024,6,16,2,고흥군,벼검은줄오갈병(발생면적),0.0
2024,6,16,2,고흥군,벼검은줄오갈병(감수율),0.0
2024,6,16,2,고흥군,벼검은줄오갈병(피해율),0.0
2024,6,16,2,고흥군,벼검은줄오갈병(발생면적률),0.0
2024,6,16,2,고흥군,오갈병(발생면적),0.0
2024,6,16,2,고흥군,오갈병(감수율),0.0
2024,6,16,2,고흥군,오갈병(피해율),0.0
2024,6,16,2,고흥군,오갈병(발생면적률),0.0
2024,6,16,2,고흥군,이삭누룩병(발생추정면적),0.0
2024,6,16,2,고흥군,이삭누룩병(감수율),0.0
2024,6,16,2,고흥군,이삭누룩병(피해율),0.0
2024,6,16,2,고흥군,이삭누룩병(발생면적율),0.0
2024,6,16,2,고흥군,깨씨무늬병(발생추정면적),0.0
2024,6,16,2,고흥군,깨씨무늬병(감수율),0.0
2024,6,16,2,고흥군,깨씨무늬병(피해율),0.0
2024,6,16,2,고흥군,깨씨무늬병(발생면적율),0.0
2024,6,16,2,고흥군,벼잎벌레(발생추정면적),0.0
2024,6,16,2,고흥군,벼잎벌레(감수율),0.0
2024,6,16,2,고흥군,벼잎벌레(피해율),0.0
2024,6,16,2,고흥군,벼잎벌레(발생면적율),0.0
2024,6,16,2,고흥군,벼애잎굴파리(발생추정면적),0.0
2024,6,16,2,고흥군,벼애잎굴파리(감수율),0.0
2024,6,16,2,고흥군,벼애잎굴파리(피해율),0.0
2024,6,16,2,고흥군,벼애잎굴파리(발생면적율),0.0
2024,6,16,2,고흥군,벼줄기굴파리(발생추정면적),0.0
2024,6,16,2,고흥군,벼줄기굴파리(감수율),0.0
2024,6,16,2,고흥군,벼줄기굴파리(피해율),0.0
2024,6,16,2,고흥군,벼줄기굴파리(발생면적율),0.0
2024,6,16,2,고흥군,애멸구(발생추정면적),0.0
2024,6,16,2,고흥군,애멸구(감수율),0.0
2024,6,16,2,고흥군,애멸구(피해율),0.0
2024,6,16,2,고흥군,애멸구(발생면적율),0.0
2024,6,16,2,고흥군,끝동매미충(발생추정면적),0.0
2024,6,16,2,고흥군,끝동매미충(감수율),0.0
2024,6,16,2,고흥군,끝동매미충(피해율),0.0
2024,6,16,2,고흥군,끝동매미충(발생면적율),0.0
2024,6,16,2,고흥군,벼멸구(발생추정면적),0.0
2024,6,16,2,고흥군,벼멸구(감수율),0.0
2024,6,16,2,고흥군,벼멸구(피해율),0.0
2024,6,16,2,고흥군,벼멸구(발생면적율),0.0
2024,6,16,2,고흥군,흰등멸구(발생추정면적),0.0
2024,6,16,2,고흥군,흰등멸구(감수율),0.0
2024,6,16,2,고흥군,흰등멸구(피해율),0.0
2024,6,16,2,고흥군,흰등멸구(발생면적율),0.0
2024,6,16,2,고흥군,벼물바구미(발생추정면적),0.0
2024,6,16,2,고흥군,벼물바구미(감수율),0.0
2024,6,16,2,고흥군,벼물바구미(피해율),0.0
2024,6,16,2,고흥군,벼물바구미(발생면적율),0.0
2024,6,16,2,고흥군,혹명나방(발생추정면적),0.0
2024,6,16,2,고흥군,혹명나방(감수율),0.0
2024,6,16,2,고흥군,혹명나방(피해율),0.0
2024,6,16,2,고흥군,혹명나방(발생면적율),0.0
2024,6,16,2,고흥군,멸강나방(발생추정면적),0.0
2024,6,16,2,고흥군,멸강나방(감수율),0.0
2024,6,16,2,고흥군,멸강나방(피해율),0.0
2024,6,16,2,고흥군,멸강나방(발생면적율),0.0
2024,6,16,2,고흥군,먹노린재(발생추정면적),0.0
2024,6,16,2,고흥군,먹노린재(감수율),0.0
2024,6,16,2,고흥군,먹노린재(피해율),0.0
2024,6,16,2,고흥군,먹노린재(발생면적율),0.0
2024,6,16,2,고흥군,이화명나방1화기(발생면적),0.0
2024,6,16,2,고흥군,이화명나방1화기(감수율),0.0
2024,6,16,2,고흥군,이화명나방1화기(피해율),0.0
2024,6,16,2,고흥군,이화명나방1화기(발생면적률),0.0
2024,6,16,2,고흥군,이화명나방2화기(발생면적),0.0
2024,6,16,2,고흥군,이화명나방2화기(감수율),0.0
2024,6,16,2,고흥군,이화명나방2화기(피해율),0.0
2024,6,16,2,고흥군,이화명나방2화기(발생면적률),0.0
2024,6,16,2,곡성군,잎도열병(발생추정면적),0.0
2024,6,16,2,곡성군,잎도열병(감수율),0.0
2024,6,16,2,곡성군,잎도열병(피해율),0.0
2024,6,16,2,곡성군,잎도열병(발생면적율),0.0
2024,6,16,2,곡성군,이삭도열병(발생추정면적),0.0
2024,6,16,2,곡성군,이삭도열병(감수율),0.0
2024,6,16,2,곡성군,이삭도열병(피해율),0.0
2024,6,16,2,곡성군,이삭도열병(발생면적율),0.0
2024,6,16,2,곡성군,잎집무늬마름병(발생추정면적),0.0
2024,6,16,2,곡성군,잎집무늬마름병(감수율),0.0
2024,6,16,2,곡성군,잎집무늬마름병(피해율),0.0
2024,6,16,2,곡성군,잎집무늬마름병(발생면적율),0.0
2024,6,16,2,곡성군,흰잎마름병(발생추정면적),0.0
2024,6,16,2,곡성군,흰잎마름병(감수율),0.0
2024,6,16,2,곡성군,흰잎마름병(피해율),0.0
2024,6,16,2,곡성군,흰잎마름병(발생면적율),0.0
2024,6,16,2,곡성군,세균벼알마름병(발생추정면적),0.0
2024,6,16,2,곡성군,세균벼알마름병(감수율),0.0
2024,6,16,2,곡성군,세균벼알마름병(피해율),0.0
2024,6,16,2,곡성군,세균벼알마름병(발생면적율),0.0
2024,6,16,2,곡성군,줄무늬잎마름병(발생면적),0.0
2024,6,16,2,곡성군,줄무늬잎마름병(감수율),0.0
2024,6,16,2,곡성군,줄무늬잎마름병(피해율),0.0
2024,6,16,2,곡성군,줄무늬잎마름병(발생면적률),0.0
2024,6,16,2,곡성군,벼검은줄오갈병(발생면적),0.0
2024,6,16,2,곡성군,벼검은줄오갈병(감수율),0.0
2024,6,16,2,곡성군,벼검은줄오갈병(피해율),0.0
2024,6,16,2,곡성군,벼검은줄오갈병(발생면적률),0.0
2024,6,16,2,곡성군,오갈병(발생면적),0.0
2024,6,16,2,곡성군,오갈병(감수율),0.0
2024,6,16,2,곡성군,오갈병(피해율),0.0
2024,6,16,2,곡성군,오갈병(발생면적률),0.0
2024,6,16,2,곡성군,이삭누룩병(발생추정면적),0.0
2024,6,16,2,곡성군,이삭누룩병(감수율),0.0
2024,6,16,2,곡성군,이삭누룩병(피해율),0.0
2024,6,16,2,곡성군,이삭누룩병(발생면적율),0.0
2024,6,16,2,곡성군,깨씨무늬병(발생추정면적),0.0
2024,6,16,2,곡성군,깨씨무늬병(감수율),0.0
2024,6,16,2,곡성군,깨씨무늬병(피해율),0.0
2024,6,16,2,곡성군,깨씨무늬병(발생면적율),0.0
2024,6,16,2,곡성군,벼잎벌레(발생추정면적),0.0
2024,6,16,2,곡성군,벼잎벌레(감수율),0.0
2024,6,16,2,곡성군,벼잎벌레(피해율),0.0
2024,6,16,2,곡성군,벼잎벌레(발생면적율),0.0
2024,6,16,2,곡성군,벼애잎굴파리(발생추정면적),0.0
2024,6,16,2,곡성군,벼애잎굴파리(감수율),0.0
2024,6,16,2,곡성군,벼애잎굴파리(피해율),0.0
2024,6,16,2,곡성군,벼애잎굴파리(발생면적율),0.0
2024,6,16,2,곡성군,벼줄기굴파리(발생추정면적),0.0
2024,6,16,2,곡성군,벼줄기굴파리(감수율),0.0
2024,6,16,2,곡성군,벼줄기굴파리(피해율),0.0
2024,6,16,2,곡성군,벼줄기굴파리(발생면적율),0.0
2024,6,16,2,곡성군,애멸구(발생추정면적),0.0
2024,6,16,2,곡성군,애멸구(감수율),0.0
2024,6,16,2,곡성군,애멸구(피해율),0.0
2024,6,16,2,곡성군,애멸구(발생면적율),0.0
2024,6,16,2,곡성군,끝동매미충(발생추정면적),0.0
2024,6,16,2,곡성군,끝동매미충(감수율),0.0
2024,6,16,2,곡성군,끝동매미충(피해율),0.0
2024,6,16,2,곡성군,끝동매미충(발생면적율),0.0
2024,6,16,2,곡성군,벼멸구(발생추정면적),0.0
2024,6,16,2,곡성군,벼멸구(감수율),0.0
2024,6,16,2,곡성군,벼멸구(피해율),0.0
2024,6,16,2,곡성군,벼멸구(발생면적율),0.0
2024,6,16,2,곡성군,흰등멸구(발생추정면적),0.0
2024,6,16,2,곡성군,흰등멸구(감수율),0.0
2024,6,16,2,곡성군,흰등멸구(피해율),0.0
2024,6,16,2,곡성군,흰등멸구(발생면적율),0.0
2024,6,16,2,곡성군,벼물바구미(발생추정면적),0.0
2024,6,16,2,곡성군,벼물바구미(감수율),0.0
2024,6,16,2,곡성군,벼물바구미(피해율),0.0
2024,6,16,2,곡성군,벼물바구미(발생면적율),0.0
2024,6,16,2,곡성군,혹명나방(발생추정면적),0.0
2024,6,16,2,곡성군,혹명나방(감수율),0.0
2024,6,16,2,곡성군,혹명나방(피해율),0.0
2024,6,16,2,곡성군,혹명나방(발생면적율),0.0
2024,6,16,2,곡성군,멸강나방(발생추정면적),0.0
2024,6,16,2,곡성군,멸강나방(감수율),0.0
2024,6,16,2,곡성군,멸강나방(피해율),0.0
2024,6,16,2,곡성군,멸강나방(발생면적율),0.0
2024,6,16,2,곡성군,먹노린재(발생추정면적),0.0
2024,6,16,2,곡성군,먹노린재(감수율),0.0
2024,6,16,2,곡성군,먹노린재(피해율),0.0
2024,6,16,2,곡성군,먹노린재(발생면적율),0.0
2024,6,16,2,곡성군,이화명나방1화기(발생면적),0.0
2024,6,16,2,곡성군,이화명나방1화기(감수율),0.0
2024,6,16,2,곡성군,이화명나방1화기(피해율),0.0
2024,6,16,2,곡성군,이화명나방1화기(발생면적률),0.0
2024,6,16,2,곡성군,이화명나방2화기(발생면적),0.0
2024,6,16,2,곡성군,이화명나방2화기(감수율),0.0
2024,6,16,2,곡성군,이화명나방2화기(피해율),0.0
2024,6,16,2,곡성군,이화명나방2화기(발생면적률),0.0
2024,6,16,2,광양시,잎도열병(발생추정면적),0.0
2024,6,16,2,광양시,잎도열병(감수율),0.0
2024,6,16,2,광양시,잎도열병(피해율),0.0
2024,6,16,2,광양시,잎도열병(발생면적율),0.0
2024,6,16,2,광양시,이삭도열병(발생추정면적),0.0
2024,6,16,2,광양시,이삭도열병(감수율),0.0
2024,6,16,2,광양시,이삭도열병(피해율),0.0
2024,6,16,2,광양시,이삭도열병(발생면적율),0.0
2024,6,16,2,광양시,잎집무늬마름병(발생추정면적),0.0
2024,6,16,2,광양시,잎집무늬마름병(감수율),0.0
2024,6,16,2,광양시,잎집무늬마름병(피해율),0.0
2024,6,16,2,광양시,잎집무늬마름병(발생면적율),0.0
2024,6,16,2,광양시,흰잎마름병(발생추정면적),0.0
2024,6,16,2,광양시,흰잎마름병(감수율),0.0
2024,6,16,2,광양시,흰잎마름병(피해율),0.0
2024,6,16,2,광양시,흰잎마름병(발생면적율),0.0
2024,6,16,2,광양시,세균벼알마름병(발생추정면적),0.0
2024,6,16,2,광양시,세균벼알마름병(감수율),0.0
2024,6,16,2,광양시,세균벼알마름병(피해율),0.0
2024,6,16,2,광양시,세균벼알마름병(발생면적율),0.0
2024,6,16,2,광양시,줄무늬잎마름병(발생면적),0.0
2024,6,16,2,광양시,줄무늬잎마름병(감수율),0.0
2024,6,16,2,광양시,줄무늬잎마름병(피해율),0.0
2024,6,16,2,광양시,줄무늬잎마름병(발생면적률),0.0
2024,6,16,2,광양시,벼검은줄오갈병(발생면적),0.0
2024,6,16,2,광양시,벼검은줄오갈병(감수율),0.0
2024,6,16,2,광양시,벼검은줄오갈병(피해율),0.0
2024,6,16,2,광양시,벼검은줄오갈병(발생면적률),0.0
2024,6,16,2,광양시,오갈병(발생면적),0.0
2024,6,16,2,광양시,오갈병(감수율),0.0
2024,6,16,2,광양시,오갈병(피해율),0.0
2024,6,16,2,광양시,오갈병(발생면적률),0.0
2024,6,16,2,광양시,이삭누룩병(발생추정면적),0.0
2024,6,16,2,광양시,이삭누룩병(감수율),0.0
2024,6,16,2,광양시,이삭누룩병(피해율),0.0
2024,6,16,2,광양시,이삭누룩병(발생면적율),0.0
2024,6,16,2,광양시,깨씨무늬병(발생추정면적),0.0
2024,6,16,2,광양시,깨씨무늬병(감수율),0.0
2024,6,16,2,광양시,깨씨무늬병(피해율),0.0
2024,6,16,2,광양시,깨씨무늬병(발생면적율),0.0
2024,6,16,2,광양시,벼잎벌레(발생추정면적),0.0
2024,6,16,2,광양시,벼잎벌레(감수율),0.0
2024,6,16,2,광양시,벼잎벌레(피해율),0.0
2024,6,16,2,광양시,벼잎벌레(발생면적율),0.0
2024,6,16,2,광양시,벼애잎굴파리(발생추정면적),0.0
2024,6,16,2,광양시,벼애잎굴파리(감수율),0.0
2024,6,16,2,광양시,벼애잎굴파리(피해율),0.0
2024,6,16,2,광양시,벼애잎굴파리(발생면적율),0.0
2024,6,16,2,광양시,벼줄기굴파리(발생추정면적),0.0
2024,6,16,2,광양시,벼줄기굴파리(감수율),0.0
2024,6,16,2,광양시,벼줄기굴파리(피해율),0.0
2024,6,16,2,광양시,벼줄기굴파리(발생면적율),0.0
2024,6,16,2,광양시,애멸구(발생추정면적),0.0
2024,6,16,2,광양시,애멸구(감수율),0.0
2024,6,16,2,광양시,애멸구(피해율),0.0
2024,6,16,2,광양시,애멸구(발생면적율),0.0
2024,6,16,2,광양시,끝동매미충(발생추정면적),0.0
2024,6,16,2,광양시,끝동매미충(감수율),0.0
2024,6,16,2,광양시,끝동매미충(피해율),0.0
2024,6,16,2,광양시,끝동매미충(발생면적율),0.0
2024,6,16,2,광양시,벼멸구(발생추정면적),0.0
2024,6,16,2,광양시,벼멸구(감수율),0.0
2024,6,16,2,광양시,벼멸구(피해율),0.0
2024,6,16,2,광양시,벼멸구(발생면적율),0.0
2024,6,16,2,광양시,흰등멸구(발생추정면적),0.0
2024,6,16,2,광양시,흰등멸구(감수율),0.0
2024,6,16,2,광양시,흰등멸구(피해율),0.0
2024,6,16,2,광양시,흰등멸구(발생면적율),0.0
2024,6,16,2,광양시,벼물바구미(발생추정면적),0.0
2024,6,16,2,광양시,벼물바구미(감수율),0.0
2024,6,16,2,광양시,벼물바구미(피해율),0.0
2024,6,16,2,광양시,벼물바구미(발생면적율),0.0
2024,6,16,2,광양시,혹명나방(발생추정면적),0.0
2024,6,16,2,광양시,혹명나방(감수율),0.0
2024,6,16,2,광양시,혹명나방(피해율),0.0
2024,6,16,2,광양시,혹명나방(발생면적율),0.0
2024,6,16,2,광양시,멸강나방(발생추정면적),0.0
2024,6,16,2,광양시,멸강나방(감수율),0.0
2024,6,16,2,광양시,멸강나방(피해율),0.0
2024,6,16,2,광양시,멸강나방(발생면적율),0.0
2024,6,16,2,광양시,먹노린재(발생추정면적),0.0
2024,6,16,2,광양시,먹노린재(감수율),0.0
2024,6,16,2,광양시,먹노린재(피해율),0.0
2024,6,16,2,광양시,먹노린재(발생면적율),0.0
2024,6,16,2,광양시,이화명나방1화기(발생면적),0.0
2024,6,16,2,광양시,이화명나방1화기(감수율),0.0
2024,6,16,2,광양시,이화명나방1화기(피해율),0.0
2024,6,16,2,광양시,이화명나방1화기(발생면적률),0.0
2024,6,16,2,광양시,이화명나방2화기(발생면적),0.0
2024,6,16,2,광양시,이화명나방2화기(감수율),0.0
2024,6,16,2,광양시,이화명나방2화기(피해율),0.0
2024,6,16,2,광양시,이화명나방2화기(발생면적률),0.0
2024,6,16,2,구례군,잎도열병(발생추정면적),0.0
2024,6,16,2,구례군,잎도열병(감수율),0.0
2024,6,16,2,구례군,잎도열병(피해율),0.0
2024,6,16,2,구례군,잎도열병(발생면적율),0.0
2024,6,16,2,구례군,이삭도열병(발생추정면적),0.0
2024,6,16,2,구례군,이삭도열병(감수율),0.0
2024,6,16,2,구례군,이삭도열병(피해율),0.0
2024,6,16,2,구례군,이삭도열병(발생면적율),0.0
2024,6,16,2,구례군,잎집무늬마름병(발생추정면적),0.0
2024,6,16,2,구례군,잎집무늬마름병(감수율),0.0
2024,6,16,2,구례군,잎집무늬마름병(피해율),0.0
2024,6,16,2,구례군,잎집무늬마름병(발생면적율),0.0
2024,6,16,2,구례군,흰잎마름병(발생추정면적),0.0
2024,6,16,2,구례군,흰잎마름병(감수율),0.0
2024,6,16,2,구례군,흰잎마름병(피해율),0.0
2024,6,16,2,구례군,흰잎마름병(발생면적율),0.0
2024,6,16,2,구례군,세균벼알마름병(발생추정면적),0.0
2024,6,16,2,구례군,세균벼알마름병(감수율),0.0
2024,6,16,2,구례군,세균벼알마름병(피해율),0.0
2024,6,16,2,구례군,세균벼알마름병(발생면적율),0.0
2024,6,16,2,구례군,줄무늬잎마름병(발생면적),0.0
2024,6,16,2,구례군,줄무늬잎마름병(감수율),0.0
2024,6,16,2,구례군,줄무늬잎마름병(피해율),0.0
2024,6,16,2,구례군,줄무늬잎마름병(발생면적률),0.0
2024,6,16,2,구례군,벼검은줄오갈병(발생면적),0.0
2024,6,16,2,구례군,벼검은줄오갈병(감수율),0.0
2024,6,16,2,구례군,벼검은줄오갈병(피해율),0.0
2024,6,16,2,구례군,벼검은줄오갈병(발생면적률),0.0
2024,6,16,2,구례군,오갈병(발생면적),0.0
2024,6,16,2,구례군,오갈병(감수율),0.0
2024,6,16,2,구례군,오갈병(피해율),0.0
2024,6,16,2,구례군,오갈병(발생면적률),0.0
2024,6,16,2,구례군,이삭누룩병(발생추정면적),0.0
2024,6,16,2,구례군,이삭누룩병(감수율),0.0
2024,6,16,2,구례군,이삭누룩병(피해율),0.0
2024,6,16,2,구례군,이삭누룩병(발생면적율),0.0
2024,6,16,2,구례군,깨씨무늬병(발생추정면적),0.0
2024,6,16,2,구례군,깨씨무늬병(감수율),0.0
2024,6,16,2,구례군,깨씨무늬병(피해율),0.0
2024,6,16,2,구례군,깨씨무늬병(발생면적율),0.0
2024,6,16,2,구례군,벼잎벌레(발생추정면적),0.0
2024,6,16,2,구례군,벼잎벌레(감수율),0.0
2024,6,16,2,구례군,벼잎벌레(피해율),0.0
2024,6,16,2,구례군,벼잎벌레(발생면적율),0.0
2024,6,16,2,구례군,벼애잎굴파리(발생추정면적),0.0
2024,6,16,2,구례군,벼애잎굴파리(감수율),0.0
2024,6,16,2,구례군,벼애잎굴파리(피해율),0.0
